length,width
3.64137147333,1.2034749852
2.97814248501,1.32284350366
3.75294704754,1.17472003767
3.34026302462,1.04754211394
2.45199819831,1.33177938562
3.70552616489,1.14981884164
2.55837302335,1.35556905044
3.9999322295,1.35067293463
2.8613621096,1.17349742087
2.62284262022,1.34087102949
3.19518680991,1.37370871915
3.5400150711,1.2795508581
3.03541393218,1.10588860382
2.321224737,1.13074792136
2.62771552446,1.21687109104
2.91632277184,1.28426176317
2.69123940421,1.33649459291
2.8877565715,1.07184534773
3.44305563516,1.22215309992
2.56073691693,1.03097367115
3.07865979711,1.24063071334
3.59066997626,1.53032260436
2.76078965965,1.61280895303
3.35730607859,1.31169149413
2.87954071846,1.18948105748
3.22170088699,1.12428060001
2.35445749666,1.16374819127
2.60949085943,1.1701589218
2.63642592185,1.49258505845
2.72270279363,1.0772451479
3.31298184893,1.45936997565
3.63470785346,1.16457690288
3.00765643586,1.17774624569
2.91452820105,1.5735029621
2.77849983697,1.01192240398
1.92252929143,1.72022623029
2.49917854941,1.54411911873
3.35735470932,1.32805475944
2.6986861501,1.55508924471
2.51117272646,1.45434279598
2.30775945162,1.41663961255
3.12792904694,1.48586413672
3.29411344873,1.35282264476
3.19349301744,1.03505355812
2.07841389091,1.30982935005
2.50334972594,1.4569063859
2.66039994248,1.26834790557
3.3807741337,1.45409096499
2.89121382775,1.454029952
3.30382809966,1.18930870546
4.16359093899,1.30031843205
3.0752838394,1.11418990438
2.60826078417,1.15141224431
3.89137732284,1.30736309213
2.85379012356,1.30832388133
4.52842123164,1.49022484722
3.57360020088,1.19883050172
3.23761753218,1.2911868092
3.28057767874,1.61351215188
3.11112106536,1.14067855794
2.84555278963,1.35584647681
2.83225376561,1.20326765797
3.35279019852,1.47428948941
2.98755721415,1.15089091794
2.98829601575,1.4648752396
2.69899521134,1.11896131256
2.10652029609,1.13436994957
2.06179208633,1.06619935607
2.57727956626,1.154568181
3.51928435889,1.65882461887
3.77799546818,1.11702914523
3.13217924356,1.20929214147
3.17374259413,1.5707022156
3.69904834456,1.2649345901
3.020180915,1.11641755004
2.66169955801,1.4123210535
3.41492332178,1.12488240404
4.12302092049,1.32183858384
2.3890483309,1.28957282241
3.77708169483,1.2771715754
3.16010444711,1.28508156075
2.85003787727,1.13851082508
3.45722467426,1.66544928514
3.24977611949,1.40544478251
2.80366544206,1.07368855856
3.11462032279,1.16921997093
3.10190934526,1.19946774276
3.5230884044,1.36495715045
2.69524274435,1.34764668655
2.36176146914,1.6982934615
3.40538939686,1.42030233841
2.46673963793,1.29513644678
2.58779548653,1.22422657485
2.56084461759,1.09193505522
3.06295852462,1.54125104706
2.42982381386,1.29980739445
3.61502533172,1.21526001082
3.89036159803,1.22060286579
2.23378268212,1.38604539231
3.27803714646,1.21334242236
2.86857756372,1.14822354945
2.56694547982,1.22052048316
3.0434727952,1.0531695897
3.58771394175,1.06256945863
3.14169110837,1.15547850181
2.58588452472,1.62105146981
1.696299093,1.37925567822
3.24600535992,1.32721650434
4.13292875887,1.33379154906
2.51220253573,1.12567614556
3.19790177881,1.48665714696
4.32699085131,1.34873220046
4.23392784898,1.12790769089
3.81623539303,1.26923930231
2.97482247938,1.19738718886
2.57750241853,1.16199779936
2.71828635914,1.25030789026
3.23883333728,1.01044930292
1.15374971304,1.52047182429
2.42310497425,1.17466981449
2.80118468755,1.3725253948
2.99617373821,1.21518567723
2.92729207247,1.08680955298
2.22857746654,1.11073971902
2.93578594822,1.30207762538
3.15971633485,1.57816628736
3.10412915613,1.19349287553
1.75564944837,1.43956600669
3.51377996396,1.35305580095
2.28878796288,1.24743013463
3.28600940793,1.40691282498
3.01192844841,1.07790235917
3.0977640161,1.22270524455
3.57833954812,1.09607953343
3.31765071277,1.34848986331
2.21410198925,1.26992379168
2.9428756299,1.51348931309
3.80597429096,1.20503131585
2.59929643579,1.27832091581
2.74928712069,1.49936120381
3.71776463798,1.41017039566
3.03653719065,1.26207372371
3.30429367472,1.17164923873
3.54040555943,1.48585930833
3.01736446983,1.42237292489
3.08727701693,1.1731447008
2.72154055584,1.05130518519
3.43049835888,1.35179840823
3.7059225146,1.04309704298
2.60034799563,1.50657972088
2.80262046602,1.16501902803
2.91588378338,1.45029552435
2.69840586182,1.19930754699
2.87684959215,1.06527668747
3.01722097124,1.56601509174
3.08151022062,1.5330196709
3.71334656255,1.14223559288
3.38926459629,1.29338690144
2.62254970979,1.52892518139
3.14086993247,1.26816734648
2.7083975227,1.07832479232
3.05982672389,1.37753765947
1.87510631186,1.17500676969
2.92448724739,1.19032786282
3.44553837211,1.17394816226
3.11565055166,1.44428456391
2.92244724206,1.42017346548
3.45967439444,1.40584990002
3.24558012949,1.21151788964
3.62604757106,1.52271993567
3.46363212016,1.24224601399
2.86352554795,1.08387654949
2.57762484243,1.30021430693
2.74142715737,1.18032631168
2.32159291162,1.23060453604
3.30918427353,1.16420466111
2.54691260917,1.10653782536
2.36110617401,1.07462263589
4.00296871317,1.27599110677
3.07207857967,1.22454609376
3.31363835199,1.01665750694
3.22443126098,1.58030537699
2.88270095188,1.28153590082
2.87389246989,1.13917438493
2.60160916414,1.47617751128
3.7936563123,1.21082999413
2.10474257619,1.23773084158
2.93143652752,1.17384883752
3.42629361258,1.26105745696
3.16279808608,1.10250753535
4.1511738076,1.13344523472
2.21738819631,1.33041997518
2.84712043812,1.07910709792
3.19289756962,1.28375699944
3.23298246529,1.17038532819
3.44471055231,1.14593607481
2.67459180304,1.60118008895
2.8366703737,1.41022966872
2.91540883956,1.73490940902
2.62234892885,1.23678598263
2.06300425953,1.6848921244
3.06707753083,1.45763883672
3.11253781678,1.29997257081
3.16521305501,1.09746101108
2.96131614986,1.621943958
4.0720130985,1.26391796334
3.37174792286,1.11146456727
3.65809474095,1.53832698077
2.2457929484,1.51800449138
3.43820859154,1.25699352311
3.82784475657,1.2574709317
3.31094937937,1.38213289513
2.96018803471,1.33091204179
2.72718473844,1.24318351862
2.66012191966,1.1796888901
2.38298529574,1.23242936304
3.93204188652,1.15565644124
2.94542393717,1.21944007818
2.88838164344,1.1953698601
2.94434445011,1.57870685672
2.42990121815,1.27096345214
2.63323976112,1.1702759113
3.43420359419,1.13373745176
2.46808459547,1.2069756646
2.99832496868,1.29513047814
3.3552465427,1.38249413724
2.65623145769,1.36977561776
3.86231310031,1.16617537649
3.71072101691,1.51784641241
2.83698946828,1.05829184693
2.55333446489,1.77483760544
2.62134784947,1.20001326596
2.46070260463,1.13166103135
2.84512582095,1.15676948584
3.30746097157,1.31634223665
4.14111959044,1.4135019082
3.18026110613,1.43138064402
2.76795890241,1.27384832032
3.29750682134,1.17073184302
2.87887707468,1.59011919585
2.30954374053,1.5237975179
3.06491183288,1.21644150469
3.07621586117,1.14400908038
2.85715619104,1.23415905104
3.03937639133,1.33622235323
2.49281271091,1.21391194945
3.65323677969,1.49628279949
3.07517760034,1.24948342336
3.07908918332,1.64359813504
3.22908224235,1.28557274421
2.31023949008,1.33552594582
3.49161168661,1.28678918618
3.70030389841,1.1522797762
3.44504177837,1.10389059536
2.20623548861,1.21570998305
2.82287853599,1.51828154838
3.43546619974,1.01862330725
2.4803387949,1.18595130316
2.91119552371,1.22372331555
2.65415269078,1.36538679355
2.94728586958,1.03666486088
2.84514357619,1.14524739229
2.88974077536,1.14493905981
3.68340290294,1.71882475771
3.04898086075,1.36288418727
2.9334906917,1.57979291333
3.2035599209,1.3754781343
3.51728179048,1.42974721381
3.66956318583,1.31723377236
3.05282477223,1.36403458399
2.80206514679,1.09975632973
2.9229921507,1.26078053449
2.74609522054,1.22443439037
2.20017091454,1.43006086035
2.70213802065,1.32304244101
3.45129532462,1.20861804899
2.18479857159,1.2778024683
2.88724743786,1.08019492794
2.23230846298,1.37073876375
2.71132671062,1.2031795389
3.86171961119,1.59952969512
2.75907406066,1.4578559896
3.11486822442,1.36721425193
2.83779885167,1.5059516853
2.16130352156,1.18514610746
3.20825814082,1.53783316151
3.71288603871,1.15941008129
3.38638154104,1.04986551988
2.87154426658,1.08758546973
2.87270959783,1.19801122053
3.12548633652,1.0796289059
2.83312190863,1.4219762861
3.66768491103,1.44122057296
4.3018549328,1.12694572266
2.5032424041,1.16462295727
3.07044455207,1.57383784577
2.68541101142,1.09668731391
3.2545535388,1.33266756557
2.58427957835,1.17785571366
2.59391368935,1.33012665467
3.40730560654,1.46799252899
3.37383623921,1.44753892716
2.70609176641,1.07855167346
2.55062847797,1.10812852088
3.02325894694,1.30639024138
3.22619674349,1.20624892154
2.7798646631,1.31156014371
2.6267607437,1.32865515523
2.84891153631,1.2072556251
2.8315642076,1.26522312782
2.98548963587,1.23593285696
3.84616364101,1.03735663275
3.71602016094,1.46073946973
2.82709845881,1.14562663688
3.18323444865,1.38300865178
3.0090907049,1.16585169319
2.82649993025,1.75127147838
2.90298635728,1.08816788186
3.07480009531,1.04405264376
2.56844590613,1.19831269589
3.47667744275,1.14407832341
3.38415424507,1.4622138687
2.41076802915,1.63534598624
3.16145274549,1.29658823518
3.37239641372,1.45868379872
3.44538732711,1.05448808693
3.63459459343,1.06109455299
3.12509644737,1.53270692777
2.65226146378,1.44581934519
2.59959122906,1.09810785711
2.28069469277,1.10828469323
3.93301159598,1.41624689849
4.15899349551,1.23003251951
1.95853790377,1.40027979851
3.12624713263,1.19134718979
2.92586717327,1.41802233298
3.27740182897,1.11900985408
2.67015021471,1.1495610273
4.28751448783,1.24198119732
2.87163987952,1.06012648639
3.51490765215,1.18660981034
3.9407533071,1.25048211224
2.51728008229,1.19727826773
3.01552494549,1.52296699339
2.70806339195,1.29098260874
2.89706750912,1.26906097712
2.80249179494,1.25154187114
3.85549147916,1.400175899
3.1169332826,1.2946138136
2.04933650739,1.22737033175
3.14570026497,1.83796680499
2.88981173178,1.10835255138
3.68065039393,1.10660634796
3.34781101547,1.22901850665
2.12970759797,1.19843804162
3.64705793237,1.29461644399
3.97608317628,1.14281390344
3.07722744411,1.12847900665
3.03839381078,1.07961288005
3.53377795786,1.38764235296
3.01040948401,1.50414313622
2.59312321681,1.21508637515
2.39772308866,1.3007427754
2.52628707134,1.32105349256
2.5595159557,1.35089181382
3.1505050005,1.23357083109
3.55890822599,1.6051602512
2.64801039451,1.42012677127
4.03182555094,1.24952983477
2.63215446569,1.45261991051
3.19923587731,1.43446361611
2.67408494551,1.3988603173
2.82888435915,1.18818294837
2.93490361823,1.15158973891
3.47260599375,1.30631246957
3.06674352195,1.21456024496
3.09417774539,1.13568029506
2.70153009249,1.12214278338
1.98390326194,1.20152572498
2.57012673003,1.12149881093
3.53611071386,1.43862203895
2.8996569626,1.49779646106
3.22084943355,1.17781668591
2.66542576489,1.316152394
3.19866838756,1.6300354075
3.95587810707,1.29757497197
2.73809027342,1.37172922354
4.40111702017,1.14024790013
2.90233964975,1.48977413282
3.56473672831,1.15569189721
2.68194234851,1.16540084583
2.35538589796,1.24122458668
3.13855892917,1.25426318544
1.98592417305,1.19579235739
4.32656426542,1.29855603986
2.67388444938,1.19146038711
3.65649908107,1.08430827706
2.70060989611,1.13451844519
2.36478391355,1.1986133341
3.18185149304,1.10835058828
2.32041094096,1.21079843109
2.86094763963,1.53816512944
2.82195298647,1.09762345345
2.97426033701,1.20446959661
2.63229912948,1.3307001594
3.47548874112,1.54030903602
2.60920764339,1.10015551213
2.72656895865,1.34430067395
2.66588470308,1.27851603113
3.03303319928,1.2177643361
3.16341517475,1.14268743905
2.75929884438,1.18649757214
3.4047616147,1.31509288773
2.94821831016,1.15662599587
3.87136424025,1.35308902754
3.42228866385,1.311231799
2.14031927372,1.41029040627
2.07228715865,1.37564783768
3.56868308342,1.09080069072
4.37150625127,1.51883129084
3.61392406178,1.29613008674
2.73560193356,1.33682175369
2.86324859164,1.15027438954
3.53487246708,1.31056181888
4.02054714278,1.04085284776
2.83470867246,1.24914530312
3.0835529061,1.34461791267
2.75355906946,1.57988676185
2.23865510218,1.23112653409
2.706474356,1.20464296757
2.89868111421,1.04519520526
2.85993961885,1.00534538328
2.6462692398,1.14033399876
2.97886491818,1.55996568641
3.30619959188,1.18164566443
3.00217044543,1.09700021496
2.77874529941,1.12430171442
1.94463682358,1.18290617025
3.15743358891,1.30837613731
2.70380358894,1.19277251123
3.17762720546,1.35377894553
3.65708086216,1.37978202952
2.63492850532,1.2947685261
2.64358215585,1.14552346616
2.67547131041,1.3102588416
4.06782665649,1.28089264971
2.28317293552,1.27997630067
2.49074635775,1.17162308566
2.92596079141,1.36190235434
3.09688880273,1.14082127112
2.46626859515,1.34908573577
3.9175366362,1.16544437921
2.79800084162,1.31558043882
3.19595488128,1.41120477106
3.2356099973,1.36055998862
3.41870957588,1.1436184287
2.91699146767,1.01738195866
3.21778939148,1.59762838673
3.17731336377,1.14149392611
3.81508100907,1.31756330567
2.13172032766,1.24780974723
2.19739119189,1.16497781618
3.30163089685,1.24964879548
3.7930493011,1.66689441593
3.40974696564,1.1161732502
4.0882156521,1.38770844114
2.87061094323,1.08502350076
2.62855214581,1.26869096426
3.30666262655,1.08508962565
3.34170654324,1.48004014729
2.89713357303,1.22940617296
3.37322857424,1.18985663637
3.02415925275,1.19373950437
4.25172407754,1.29399005555
2.35126372061,1.34935390166
3.09381223847,1.52635548359
3.7912479844,1.37541380351
2.38554024539,1.47717359101
2.51804310347,1.64423634497
2.69703876811,1.0734123897
2.71511100471,1.38275158483
3.457498986,1.24401309222
3.53994504103,1.33862788324
3.40847097723,1.315403338
2.91304102115,1.25290230637
2.89288456313,1.26580535984
2.95248113774,1.22502209876
3.02779466202,1.25761984644
2.50965746001,1.40144421946
3.16876538734,1.16600290712
3.63477393112,1.33507600221
2.15543675679,1.39692723394
2.45453945124,1.25227058548
2.62143127972,1.23012027507
2.36589385611,1.5253286666
3.14455811851,1.13405470174
3.02267969941,1.5000949848
2.73723667133,1.38164310899
1.77108917132,1.32458010294
1.34797358676,1.26216193599
2.46119152485,1.40098838046
2.82339626058,1.19249821877
3.22400206196,1.31481934774
2.93823961555,1.21363818829
3.16682736364,1.34312519932
3.14402372887,1.13893558969
2.74362083255,1.18848661425
3.02175654093,1.5455768397
2.55489297874,1.3842063349
2.78423075938,1.46456988043
2.66771551446,1.26806376594
3.30645568069,1.29833212244
2.08219314689,1.03390850192
2.85682272328,1.28537712158
3.50374341898,1.15370771278
2.41414582291,1.2466335081
3.60995053047,1.30124844108
3.2662904127,1.3019346148
2.71469928719,1.18853900924
3.00033602339,1.22985594015
3.3642398056,1.12311878563
3.18960792328,1.33398427072
2.79505758404,1.24827687422
2.52037596206,1.18339667093
3.34244714634,1.67708921523
2.52502632439,1.29548662031
2.88574953792,1.40717230837
3.45395110525,1.04945106082
3.94241448855,1.2332504491
2.94867877909,1.43498245986
2.99189461338,1.37864440321
3.21272951074,1.5242465819
2.56418672785,1.31138301325
2.66773645356,1.16111306403
3.41014362223,1.20390534803
1.56171735767,1.14543671284
3.16786551035,1.13829898706
3.60446260884,1.31953025311
3.08261810806,1.60057200809
2.69720299028,1.15786315921
3.78378636656,1.17936000573
2.77329904151,1.20743378505
2.6761145387,1.16944437095
3.20886036326,1.41062771544
3.1764277872,1.17792367141
2.76993528437,1.33423936822
2.59650370144,1.24608541578
3.75605145609,1.3331983715
3.49742350564,1.44804950663
2.24006727525,1.16996008217
3.01038532683,1.1185191791
3.47733979235,1.35934953388
2.91386862343,1.13244542753
3.20743501421,1.32301362212
2.16483725562,1.39052639873
3.08551283885,1.09390932137
2.70629371241,1.48043080995
3.10837719942,1.32540739666
2.80277554063,1.33772648431
3.7767161125,1.2346963878
3.18550039075,1.25776725492
2.2609788896,1.54197851667
2.63096572015,1.0155687687
2.3457110561,1.42943281431
3.24262223088,1.25390975522
3.35618427467,1.39111741374
3.18046407422,1.14628945653
3.44135060622,1.14332768947
3.48716406304,1.24656326466
2.29881777628,1.33720637592
3.09176985812,1.18363343812
3.34578558785,1.70302829456
2.71702640217,1.20213392459
2.89451475841,1.13559784052
3.53494226301,1.16010613138
3.56063575246,1.11424999887
2.56224197644,1.38588121054
2.92644379776,1.26039538437
3.05335575675,1.05145273132
3.37118364382,1.29797390636
2.43126243432,1.40555841404
3.25426461356,1.40571589084
2.66059614569,1.36017092983
2.47233921273,1.43362143911
2.91457057362,1.05815892133
3.22088470602,1.54297325685
2.58425744253,1.18606400342
3.43477787635,1.07167529761
3.18039960874,1.32022209272
3.0501291514,1.15225538608
3.30519393564,1.40678003039
2.58431802892,1.4483240963
3.41933726491,1.29373456756
2.76085090161,1.26620636125
3.8767559536,1.12524607077
2.57348087416,1.22346719963
2.97307540789,1.16284300907
2.97360291456,1.21186351098
3.01616965651,1.59000686732
2.26915916584,1.4118086972
3.83627513405,1.15602145499
3.27287251845,1.16654182562
3.92303917053,1.44340248679
3.29813832494,1.59567962236
2.95976163618,1.19892534158
2.81292591397,1.16936403241
1.87366429284,1.45775683588
2.5501563057,1.29467844803
3.33859896095,1.43355925045
3.43865150072,1.13950625948
2.7750355379,1.12530796787
2.64835779357,1.24849965301
3.06212266442,1.1660282531
2.87520527559,1.21053716445
3.01803238601,1.22150160063
2.82233582331,1.22143686367
2.82893184996,1.1891523151
2.94464591612,1.27201020893
2.91124568584,1.30943420241
2.75937227965,1.28623258233
4.08884607658,1.22088008646
3.38683867208,1.26070256427
3.32984056274,1.21459213842
3.16489758308,1.26765312457
2.62060465122,1.27006452421
3.32165665073,1.07583306553
2.47017819519,1.27023592748
2.54367164196,1.11586960757
2.71404887653,1.4663217629
2.87997729613,1.29871428851
2.6914048158,1.27571377963
3.22528684615,1.27895040555
2.30637499742,1.4847148789
3.30758132207,1.111025054
3.16625699625,1.30188722255
3.19692303506,1.6081426349
2.1164581029,1.03883522217
2.88241692781,1.68473995315
2.92201725169,1.13399203799
3.12332475484,1.11875876144
2.66169043946,1.27431671785
3.08914823869,1.31956889261
3.34028240093,1.37382022421
2.34723926418,1.16655664303
3.06578356467,1.13051454352
2.6727697449,1.33188190409
3.23160434083,1.0495484427
2.6718205448,1.2705558018
3.61400647194,1.2936361953
3.41329734077,1.18727282093
2.45510895809,1.18210595311
3.63323698648,1.13171152296
2.9826457625,1.31944172752
3.39927926502,1.09173674414
2.57458209581,1.48950920508
2.31509224292,1.48366881668
2.67186459172,1.47353284543
3.74959499876,1.17981768754
3.09580921421,1.20920028592
2.44025108412,1.23135948007
2.70455385916,1.21513282176
2.92221644267,1.21830672725
2.50787441623,1.17431056468
2.92906118279,1.27578177015
2.30930140476,1.38375062167
3.57226864138,1.64550246765
2.41888529985,1.47640518786
2.6567549688,1.24819228749
2.47576646309,1.0835018192
3.51069907601,1.6273078075
3.03062276243,1.28962085836
3.17182772258,1.06376840233
3.11252832403,1.56327088227
2.99229538097,1.35902790638
3.09580261985,1.80243242086
2.92732046235,1.53300546264
3.05078935242,1.30071933933
3.304950895,1.15657096663
3.52930055257,1.13959911604
2.54568374852,1.29834609098
2.40991577132,1.45119178715
4.00423438412,1.25602457416
2.67545264998,1.36227026178
2.45941650456,1.46941086578
2.36170886163,1.28262115013
2.91103782455,1.25325123887
3.12067172969,1.16370815679
3.21029836058,1.30318934199
3.45236843461,1.19931266086
3.00025357512,1.29281210393
2.50079012312,1.04722330776
3.03078666699,1.04174148049
3.18378243884,1.18639524457
3.15341322464,1.2157249674
2.60543081472,1.23027333826
3.76776503985,1.75119397731
2.11445263569,1.01816400582
4.16423793333,1.29456476651
3.00201547979,1.47282942985
3.28796707108,1.46978729043
3.60892018059,1.53015539542
3.19004605316,1.17237206902
3.29155790802,1.3009796751
3.39516253067,1.39201815017
3.45122317211,1.59996917095
2.38890852181,1.08658854212
3.08302992361,1.37980635618
3.54827453825,1.13702449023
2.91519382083,1.30227715098
4.03425280181,1.42407889553
3.09687343433,1.40113024453
2.70279758198,1.59803593752
3.18537790157,1.20592522591
3.02885707469,1.1973958982
3.78281915539,1.2170202174
3.27269571699,1.14996122559
2.77732077425,1.28197766577
2.72959248556,1.15850505727
3.18332089005,1.37964332222
3.43141781151,1.49591922007
3.67104842338,1.1241145245
2.99551435265,1.2758559256
3.2590994294,1.15005030663
2.64114491043,1.25296052602
2.81395242767,1.1595211732
2.50535058699,1.33479090069
2.63270329097,1.12591922639
3.67737860497,1.19586024557
3.0511227463,1.35373796765
3.48310545327,1.36892399079
2.25451478558,1.28468741862
2.96085518788,1.17473002039
3.46862882413,1.39573089467
3.24690428844,1.22734078763
2.26314954684,1.18855377733
3.61922221422,1.29104237182
3.11730657727,1.14300021289
2.87196775293,1.34274333657
2.56489708797,1.18531908438
2.22237332071,1.56566559646
2.97056720494,1.21478464123
2.14955464749,1.23453689572
3.12106294029,1.12086294509
2.07383598536,1.44847871679
2.34368645091,1.09250306066
2.8265321804,1.29536379088
3.78112708955,1.17779161623
3.35335184318,1.29112814155
2.43905018378,1.31122517279
3.27606139695,1.58883082749
3.09641472834,1.40563783167
3.67423609799,1.52030717977
3.32412623457,1.24672574892
3.75831800932,1.66471461333
3.78629369171,1.25351771048
3.34522290138,1.23070301257
2.9664043577,1.20549106262
2.64013925207,1.05628949959
3.1856986809,1.58031611329
2.90396348801,1.09443501729
4.04908272603,1.14662436802
2.69508077551,1.64069208569
2.28549391239,1.25290209194
3.37544391139,1.30449711793
2.91360384227,1.13213035842
2.86932536526,1.34839324199
2.84937568316,1.24125482484
3.92473223388,1.39853384809
3.22104140847,1.31900143794
2.71301836291,1.49539319324
1.79757851489,1.49914150161
2.67509197784,1.17694570259
2.15921535951,1.36734987702
3.03610333706,1.28981775848
2.55737665525,1.42974220693
2.85408026497,1.18310828675
2.80644824532,1.08751848219
2.33739504294,1.63862616941
2.81614468383,1.59183324976
3.10996368538,1.23572301047
3.85386219747,1.3885494176
3.28559520447,1.38916660694
2.96899007953,1.19498697007
3.32285899749,1.23246118701
3.5175283491,1.39071164787
2.77747589235,1.36978613837
3.53277553766,1.38389641552
3.04826599205,1.24865063805
2.68786812898,1.13532492312
3.73217354804,1.38213412112
2.85495602281,1.2200329612
3.5154172742,1.25327326823
3.318642045,1.16494347472
3.49661487376,1.18509566932
